name,price,keyword,Brand Name,Flavor,Item Weight,Item Form,actual_weight_gm,price_per_kg,is_organic,is_sugar_free,is_gluten_free,is_vegan,is_keto,is_diet,is_zero,is_stevia,pack_size,weight_category,brand_in_name
lambada wafer biscuits filled chocolate cream - double extra wafers set of 12,29.0,biscuits,lambada,chocolate,210 Grams,bar,210.0,138.0952380952381,0,0,0,0,0,0,0,0,1.0,medium,1
fitness biscuits plain sharing box 180g - 24 pieces,41.0,biscuits,other,plain,180 Grams,nan,180.0,227.77777777777777,0,0,0,0,0,0,0,0,24.0,medium,0
al abd biscuits with chocolate chips 18 pieces - 256.5 gram,93.0,biscuits,other,chocolate,0.25 Kilograms,bar,250.0,372.0,0,0,0,0,0,0,0,0,18.0,medium,0
lambada mini wafer biscuits filled natural chocolate - double extra wafers,10.0,biscuits,lambada,chocolate,30 Grams,bar,30.0,333.3333333333333,0,0,0,0,0,0,0,0,1.0,small,1
fitness biscuits apple&cinnamon sharing box 180g - 24 pieces,50.0,biscuits,other,other,180 Grams,nan,180.0,277.77777777777777,0,0,0,0,0,0,0,0,24.0,medium,0
fitness biscuits apple & cinnamon 30g - pack of 12,120.0,biscuits,other,other,0.36 Kilograms,nan,360.0,333.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
k keto rockets digestive plain fresh biscuits - diet - healthy - sugar free sweetened with natural stevia - free of preservatives - gluten free (7 pieces),161.0,biscuits,other,almond,0.11 Kilograms,bar,110.0,1463.6363636363635,0,1,1,0,1,1,0,1,7.0,medium,0
"keto rockets digestive fresh biscuits,(12 pieces)– chocolate & plain | diet – healthy – sugar free – sweetened with natural stevia – free of preservatives – gluten free.",233.0,biscuits,other,chocolate,0.24 Kilograms,stick,240.0,970.8333333333334,0,1,1,0,1,1,0,1,12.0,medium,0
k keto rockets digestive plain fresh biscuits - diet - healthy - sugar free sweetened with natural stevia - preservative free - gluten free (12 pieces),269.0,biscuits,other,almond,0.24 Kilograms,bar,240.0,1120.8333333333333,0,1,1,0,1,1,0,1,12.0,medium,0
cadbury double chocolate delight biscuits - (34g) pack of 9 - package may vary,118.0,biscuits,other,chocolate,0.3 Kilograms,bar,300.0,393.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
kamara byluck milk cream wafer biscuits 12-pieces,60.0,biscuits,other,butter,175 Grams,nan,175.0,342.85714285714283,0,0,0,0,0,0,0,0,1.0,medium,0
"classic tea biscuits, cocoa - 1 kg",114.0,biscuits,other,cocoa,1 Kilograms,bar,1000.0,114.0,0,0,0,0,0,0,0,0,1.0,large,0
mcvities digestive wheat biscuits - 400gm,70.0,biscuits,mcvitie's,nan,400 Grams,nan,400.0,175.0,0,0,0,0,0,0,0,0,1.0,medium,0
tawtaw cocoabiscuit marshmallow dipped 35 gm (12pcs),60.0,biscuits,other,chocolate,35 Grams,nan,35.0,1714.2857142857142,0,0,0,0,0,0,0,0,12.0,small,0
"nawaem plain biscuits, set of 12 - 672 gm",67.0,biscuits,other,plain,672 Grams,bar,672.0,99.70238095238096,0,0,0,0,0,0,0,0,1.0,large,0
mcvitie's biskrem biscuits duo 92g - set of 6,79.0,biscuits,mcvitie's,other,92 Grams,bar,92.0,858.6956521739131,0,0,0,0,0,0,0,0,1.0,small,1
elshamedan light bisk oat biscuit - 12 pieces box,56.0,biscuits,generic,hazelnut,19 Grams,nan,19.0,2947.368421052631,0,0,0,0,0,1,0,0,12.0,small,0
oreo chocolate creme filled biscuit 3 cookies (26.25g) pack of 12,69.0,biscuits,other,chocolate,319 Grams,bar,319.0,216.30094043887146,0,0,0,0,0,0,0,0,1.0,medium,0
ulker finger cocoa biscuits 60g - set of 6,60.0,biscuits,other,cocoa,60 Grams,bar,60.0,1000.0,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crispy white chocolate 300g – crispy white chocolate chunks with rich taste),175.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,1166.6666666666667,0,0,0,0,0,0,0,0,1.0,medium,1
mini salty biscuits pack of 12,350.0,biscuits,deemah,salted,48 Grams,bar,48.0,7291.666666666667,0,0,0,0,0,0,0,0,1.0,small,0
al abd biscuit with butter- 18 pieces,60.0,biscuits,other,butter,250 Grams,nan,250.0,240.0,0,0,0,0,0,0,0,0,18.0,medium,0
lambada biscuits filled chocolate pyramids 5x - 1 piece,10.0,biscuits,lambada,chocolate,20 Grams,nan,20.0,500.0,0,0,0,0,0,0,0,0,1.0,small,1
tuc original salt biscuit (30.5g) 6+2 pack of 12,83.0,biscuits,other,original,0.46 Kilograms,nan,460.0,180.43478260869566,0,0,0,0,0,0,0,0,2.0,medium,0
classic biscuits oats coca - 1 kg,114.0,biscuits,other,other,1 Kilograms,bar,1000.0,114.0,0,0,0,0,0,0,0,0,1.0,large,0
original biscato chat0 biscuits filled with chocolate offer of 5 pcs x 140 grams,160.0,biscuits,generic,chocolate,700 Grams,bar,700.0,228.57142857142856,0,0,0,0,0,0,0,0,5.0,large,0
"munch a bunch coffee flavored biscuits, 42g",12.0,biscuits,other,coffee,42 Grams,nan,42.0,285.7142857142857,0,0,0,0,0,0,0,0,1.0,small,0
classic quality butter cookies - 454 gm,178.0,biscuits,other,butter,454 Grams,bar,454.0,392.0704845814978,0,0,0,0,0,0,0,0,1.0,medium,0
bisco misr nice coconut biscuits 6-pieces 45 g 12-pack,71.0,biscuits,other,chocolate,540 Grams,nan,540.0,131.48148148148147,0,0,0,0,0,0,0,0,1.0,large,0
"stroop wafel biscuits with butter, 30g",5.0,biscuits,other,butter,30 Grams,nan,30.0,166.66666666666666,0,0,0,0,0,0,0,0,1.0,small,0
"biscomisr super luxe plain biscuits, 12 piece",62.0,biscuits,other,vanilla,30 Grams,stick,30.0,2066.666666666667,0,0,0,0,0,0,0,0,12.0,small,0
lambada mini wafer biscuits filled strawberry & yogurt - double extra wafers 1pc,10.0,biscuits,lambada,strawberry,40 Grams,nan,40.0,250.0,0,0,0,0,0,0,0,0,1.0,small,1
lady finger biscuits 200g,225.0,biscuits,generic,other,200 Grams,nan,200.0,1125.0,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit spicekick – (chocolate covered wafer biscuits 250g – crispy wafer with rich chocolate layer),110.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,733.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
"munch a bunch butter biscuits, 42g",7.0,biscuits,other,butter,42 Grams,nan,42.0,166.66666666666666,0,0,0,0,0,0,0,0,1.0,small,0
mcvities digestive light wheat biscuits - 400gm,70.0,biscuits,mcvitie's,sweet,400 Grams,nan,400.0,175.0,0,0,0,0,0,1,0,0,1.0,medium,0
oreo vanilla crème filled biscuit - 5 cookies(43.75 g) pack of 12,119.0,biscuits,other,vanilla,43 Grams,nan,43.0,2767.4418604651164,0,0,0,0,0,0,0,0,1.0,small,0
mcvitie's digestive wheat biscuits - 250gm,45.0,biscuits,mcvitie's,sweet,250 Grams,bar,250.0,180.0,0,0,0,0,0,0,0,0,1.0,medium,1
"stroop wafel biscuits with cinnamon, 30g",6.0,biscuits,other,cinnamon,30 Grams,nan,30.0,200.0,0,0,0,0,0,0,0,0,1.0,small,0
"borio chocolate cookies with vanilla cream filling,10 pieces, (8+2) pack of 6 (50g)",66.0,biscuits,other,cheese,32 Grams,nan,32.0,2062.5,0,0,0,0,0,0,0,0,10.0,small,0
mcvitie's dark chocolate digestive biscuits - 28 gm - 12 pieces,108.0,biscuits,mcvitie's,chocolate,28 Grams,bar,28.0,3857.1428571428573,0,0,0,0,0,0,0,0,12.0,small,1
classic biscuits oats - 1 kg,114.0,biscuits,other,other,1 Kilograms,bar,1000.0,114.0,0,0,0,0,0,0,0,0,1.0,large,0
biscato shorty biscuit - 6 pieces * 60 gram,99.0,biscuits,generic,coffee,300 Grams,nan,300.0,330.0,0,0,0,0,0,0,0,0,6.0,medium,0
mcvitie's joy biscuits filled raspberry cheesecake – 6 pieces,55.0,biscuits,mcvitie's,other,40 Grams,nan,40.0,1375.0,0,0,0,0,0,0,0,0,6.0,small,1
baky's plain biscuit 6-packs,60.0,biscuits,other,vanilla,40 Grams,other,40.0,1500.0,0,0,0,0,0,0,0,0,1.0,small,0
classic digestive wheat biscuits - 1 kg,114.0,biscuits,other,coffee,1 Kilograms,bar,1000.0,114.0,0,0,0,0,0,0,0,0,1.0,large,0
classic danish cocoa biscuits - 750 gm,72.0,biscuits,other,coconut,750 Grams,bar,750.0,96.0,0,0,0,0,0,0,0,0,1.0,large,0
lambada wafer biscuits filled chocolate cream and coated with natural chocolate - x5 set of 6,31.0,biscuits,lambada,chocolate,210 Grams,bar,210.0,147.61904761904762,0,0,0,0,0,0,0,0,1.0,medium,1
lino oat biscuit apple & cinnamon 30gm,11.0,biscuits,other,cinnamon,30 Grams,bar,30.0,366.66666666666663,0,0,0,0,0,0,0,0,1.0,small,0
mcvitie's joy biscuits filled hazelnut fudge – 6 pieces,55.0,biscuits,mcvitie's,other,40 Grams,stick,40.0,1375.0,0,0,0,0,0,0,0,0,6.0,small,1
oniro teabix original 12 pieces (43.2g),62.0,biscuits,other,original,518.4 Grams,nan,518.4,119.59876543209877,0,0,0,0,0,0,0,0,12.0,large,0
lambada wafer biscuits filled coconut cream - x5 coconut natural set of 6,36.0,biscuits,lambada,chocolate,210 Grams,bar,210.0,171.42857142857142,0,0,0,0,0,0,0,0,1.0,medium,1
fitness biscuits plain 30g - pack of 12,84.0,biscuits,other,original,0.36 Kilograms,nan,360.0,233.33333333333334,0,0,0,0,0,0,0,0,1.0,medium,0
ulker mcvities digestive milk 200g,60.0,biscuits,other,other,200 Grams,nan,200.0,300.0,0,0,0,0,0,0,0,0,1.0,medium,0
roots biscuits no sugar oats 12 pieces,60.0,biscuits,other,other,180 Grams,nan,180.0,333.3333333333333,0,1,0,0,0,0,0,0,12.0,medium,0
biscuit spicekick – (cacao biscuits 120g – rich cocoa crispy chocolate biscuits),110.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,733.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
"one more plain sweet biscuits, pack of 6 x 110 g",79.0,biscuits,generic,original,700 Grams,nan,700.0,112.85714285714285,0,0,0,0,0,0,0,0,1.0,large,0
kamara byluck cocoa wafer biscuits with coconut cream 12-pieces,60.0,biscuits,other,coconut,180 Grams,nan,180.0,333.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
el shamadan biscuit with oat sugar free 1 piece 4 biscuits,7.0,biscuits,other,cookie,30 Grams,nan,30.0,233.33333333333334,0,1,0,0,0,0,0,0,1.0,small,0
mini tipo soft biscuit filled and coated with chocolate,39.0,biscuits,other,chocolate,90 Grams,bar,90.0,433.33333333333337,0,0,0,0,0,0,0,0,1.0,small,0
biskrem with cocoa cream filling 59.5gm set of 12,89.0,biscuits,other,cocoa,59.5 Grams,bar,59.5,1495.7983193277312,0,0,0,0,0,0,0,0,1.0,small,0
"tola nestle 2 finger biscuit, 31g",10.0,biscuits,other,caramel,31 Grams,bar,31.0,322.5806451612903,0,0,0,0,0,0,0,0,1.0,small,0
mcvitie's nibbles white chocolate biscuits 110 g,75.0,biscuits,mcvitie's,chocolate,110 Grams,nan,110.0,681.8181818181818,0,0,0,0,0,0,0,0,1.0,medium,1
hero baby biscuits banana from 6+ months 180g,144.0,biscuits,other,banana,0.18 Kilograms,nan,180.0,800.0,0,0,0,0,0,0,0,0,1.0,medium,0
rave cocoa wafer biscuit filled with hazelnut cream sugar free 1 piece 4 biscuits,15.0,biscuits,other,cookie,38 Grams,nan,38.0,394.7368421052632,0,1,0,0,0,0,0,0,1.0,small,0
keto rockets digestive fresh biscuits | chocolate & plain | - diet - healthy - sugar free sweetened with natural stevia - free of preservatives - gluten free (7 pieces),139.0,biscuits,other,chocolate,0.1 Kilograms,nan,100.0,1390.0,0,1,1,0,1,1,0,1,7.0,small,0
oreo biscuits covered with cadbury chocolate - 2 cookies (31.3g) pack of 9,135.0,biscuits,other,chocolate,394.8 Grams,bar,394.8,341.9452887537994,0,0,0,0,0,0,0,0,1.0,medium,0
kamara byluck oat and coconut biscuit 12-pieces,52.0,biscuits,other,coconut,120 Grams,nan,120.0,433.33333333333337,0,0,0,0,0,0,0,0,1.0,medium,0
crown plain jumbo marie biscuits family pack 6 packets 600g made in egypt,89.0,biscuits,generic,other,600 Grams,nan,600.0,148.33333333333334,0,0,0,0,0,0,0,0,6.0,large,0
ulker tea biscuits 60g – 6 pieces,60.0,biscuits,other,other,60 Grams,nan,60.0,1000.0,0,0,0,0,0,0,0,0,6.0,small,0
"al abd biscuits with chocolate chips, 2 pieces - 12 packs pack may vary",127.0,biscuits,other,chocolate,0.47 Kilograms,bar,470.0,270.21276595744683,0,0,0,0,0,0,0,0,2.0,medium,0
bahlsen leibniz zoo original butter biscuits - animal shaped crisp butter cookies - 100g,139.0,biscuits,other,butter,100 Grams,nan,100.0,1390.0,0,0,0,0,0,0,0,0,1.0,small,0
mcvitie's golden oat milk chocolate biscuit 28.5gm - 12 pieces,180.0,biscuits,mcvitie's,chocolate,28.5 Grams,bar,28.5,6315.789473684211,0,0,0,0,0,0,0,0,12.0,small,1
today bisco time cream biscuits with cocoa cream filling 1 piece,10.0,biscuits,other,chocolate,50 Grams,cream,50.0,200.0,0,0,0,0,0,0,0,0,1.0,small,0
rave wafer biscuit filled with coconut cream sugar free 1 piece 4 biscuits,15.0,biscuits,other,cookie,38 Grams,nan,38.0,394.7368421052632,0,1,0,0,0,0,0,0,1.0,small,0
mcvitie's dark chocolate golden oat 28.5gm - 12 pieces,120.0,biscuits,mcvitie's,chocolate,28.5 Grams,bar,28.5,4210.526315789473,0,0,0,0,0,0,0,0,12.0,small,1
biscuit spicekick – (crushed cocoa biscuits 150g – rich cocoa crunchy biscuits),95.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
rave wafer biscuit filled with chocolate cream sugar free 1 piece 4 biscuits,15.0,biscuits,other,cookie,38 Grams,nan,38.0,394.7368421052632,0,1,0,0,0,0,0,0,1.0,small,0
oreo vanilla crème filled biscuit - 8 cookies(70g) pack of 9,135.0,biscuits,other,vanilla,70 Grams,nan,70.0,1928.5714285714287,0,0,0,0,0,0,0,0,1.0,small,0
classic digestive biscuits - 250 gm,50.0,biscuits,other,nan,250 Grams,bar,250.0,200.0,0,0,0,0,0,0,0,0,1.0,medium,0
tawtaw cocoa coated biscuits with marshmallows and strawberry 6-pieces,60.0,biscuits,other,strawberry,180 Grams,nan,180.0,333.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,0
el shamadan nawaam biscuits 1 piece,28.0,biscuits,other,nan,0.02 Kilograms,nan,20.0,1400.0,0,0,0,0,0,0,0,0,1.0,small,0
lambada biscuits chocolate hazelnuts - x5 set of 6,36.0,biscuits,lambada,chocolate,72 Grams,nan,72.0,500.0,0,0,0,0,0,0,0,0,1.0,small,1
roots plain oats biscuits 12 pieces,51.0,biscuits,other,other,180 Grams,bar,180.0,283.3333333333333,0,0,0,0,0,0,0,0,12.0,medium,0
halley marshmallow biscuits 33g - set of 12,84.0,biscuits,other,other,33 Grams,bar,33.0,2545.4545454545455,0,0,0,0,0,0,0,0,1.0,small,0
"gullon biscuit diet nature, wheat biscuits coating with dark choco, sugar free (pack of 5)",200.0,biscuits,other,other,186 Grams,nan,186.0,1075.268817204301,0,1,0,0,0,1,0,0,1.0,medium,0
"el abd biscuits with chocolate chunks vanilla, set of 12",127.0,biscuits,other,vanilla,480 Grams,bar,480.0,264.5833333333333,0,0,0,0,0,0,0,0,1.0,medium,0
keto rockets digestive fresh biscuits | chocolate & plain | - diet - healthy - sugar free sweetened with natural stevia - free of preservatives - gluten free (7 pieces),139.0,biscuits,other,chocolate,0.1 Kilograms,nan,100.0,1390.0,0,1,1,0,1,1,0,1,7.0,small,0
el shamadan tea biscuits 1 piece,11.0,biscuits,other,nan,20 Grams,nan,20.0,550.0,0,0,0,0,0,0,0,0,1.0,small,0
"lotus biscoff cream sandwich biscuits, 150g",129.0,biscuits,generic,other,19 Grams,nan,19.0,6789.473684210527,0,0,0,0,0,0,0,0,1.0,small,0
bimbo biscuits oats & sweetened with stevia no sugar suitable for diabetics - pack of 10,110.0,biscuits,generic,hazelnut,180 Grams,nan,180.0,611.1111111111112,0,1,0,0,0,0,0,1,1.0,medium,0
borio super xl biscuits 30 gm x(12 pieces),173.0,biscuits,other,nan,30 Grams,bar,30.0,5766.666666666667,0,0,0,0,0,0,0,0,12.0,small,0
lambada wafer biscuits filled chocolate cream - x5 natural chocolate set of 6,36.0,biscuits,lambada,chocolate,210 Grams,bar,210.0,171.42857142857142,0,0,0,0,0,0,0,0,1.0,medium,1
el shamadan joy biscuit wafer filled with flavored banana cream set of 12 vegan,56.0,biscuits,other,chocolate,200 Grams,nan,200.0,280.0,0,0,0,1,0,0,0,0,1.0,medium,0
rave wafer biscuit filled with vanilla cream sugar free 1 piece 4 biscuits,15.0,biscuits,other,cookie,38 Grams,nan,38.0,394.7368421052632,0,1,0,0,0,0,0,0,1.0,small,0
mcvities joy biscuits caramel toffee - 6 pack,60.0,biscuits,other,other,40 Grams,other,40.0,1500.0,0,0,0,0,0,0,0,0,6.0,small,0
ديجستف بورش ذهبي مغطى بطبقة بنكهه الكرميل (2قطعه) 28جم *12 قطعه,108.0,biscuits,generic,caramel,336 Grams,nan,336.0,321.42857142857144,0,0,0,0,0,0,0,0,1.0,medium,0
lotus biscoff caramelised biscuits 180g,161.0,biscuits,other,cinnamon,186 Grams,nan,186.0,865.5913978494624,0,0,0,0,0,0,0,0,1.0,medium,0
baky's tea biscuit 20-pieces,45.0,biscuits,other,vanilla,40 Grams,other,40.0,1125.0,0,0,0,0,0,0,0,0,1.0,small,0
biscuit spicekick – (crushed caramel biscuits 150g – crunchy biscuits with rich caramel taste),95.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
coffee joy coffee biscuits 702 g,352.0,biscuits,other,coffee,702 Grams,nan,702.0,501.42450142450144,0,0,0,0,0,0,0,0,1.0,large,0
bimbo oat stevia classic biscuits without sugar set of 10 packs,119.0,biscuits,generic,other,200 Grams,bar,200.0,595.0,0,0,0,0,0,0,0,1,10.0,medium,0
deemah orange cream biscuit 27 g,10.0,biscuits,deemah,orange,27 Grams,nan,27.0,370.3703703703703,0,0,0,0,0,0,0,0,1.0,small,1
rave wafer biscuit filled with peanut cream sugar free 1 piece 4 biscuits,15.0,biscuits,other,cookie,38 Grams,nan,38.0,394.7368421052632,0,1,0,0,0,0,0,0,1.0,small,0
chateau biscuit chocolate box 10 pieces,220.0,biscuits,generic,chocolate,800 Grams,nan,800.0,275.0,0,0,0,0,0,0,0,0,10.0,large,0
ulker biscuit filled with dates 54 gm * 12 pieces,120.0,biscuits,other,nan,648 Grams,nan,648.0,185.18518518518516,0,0,0,0,0,0,0,0,12.0,large,0
amour biscuits set of 6 vegan,67.0,biscuits,other,chocolate,350 Grams,nan,350.0,191.42857142857142,0,0,0,1,0,0,0,0,1.0,medium,0
abu auf biscuit with cheese flavor- 80 gm,25.0,biscuits,abu auf,cheese,150 Grams,bar,150.0,166.66666666666666,0,0,0,0,0,0,0,0,1.0,medium,1
"munch a bunch cinnamon biscuits, 42g",11.0,biscuits,other,cinnamon,42 Grams,nan,42.0,261.9047619047619,0,0,0,0,0,0,0,0,1.0,small,0
"mcvitie's digestive thins dark chocolate biscuit, 150gm",145.0,biscuits,mcvitie's,chocolate,150 Grams,bar,150.0,966.6666666666666,0,0,0,0,0,0,0,0,1.0,medium,1
bimbo oats biscuits with raisins corona 12 pieces,110.0,biscuits,other,nan,360 Grams,bar,360.0,305.5555555555556,0,0,0,0,0,0,0,0,12.0,medium,0
nice coconut biscuits from bisc0 misr - 12 pieces,84.0,biscuits,generic,coconut,100 Grams,nan,100.0,840.0,0,0,0,0,0,0,0,0,12.0,small,0
st michel 12 palet french - 150 g,320.0,biscuits,other,butter,150 Grams,nan,150.0,2133.3333333333335,0,0,0,0,0,0,0,0,1.0,medium,0
"biscomisr bisco misr nice coconute biscuits, 12 peice",68.0,biscuits,other,vanilla,600 Grams,bar,600.0,113.33333333333333,0,0,0,0,0,0,0,0,1.0,large,0
"biscato shorty biscuit, 12 pieces x 60 grams",150.0,biscuits,generic,plain,60 Grams,nan,60.0,2500.0,0,0,0,0,0,0,0,0,12.0,small,0
"gullon biscuits sugar free, shortbread cookies 330gr",250.0,biscuits,other,apple,330 Grams,nan,330.0,757.5757575757576,0,1,0,0,0,0,0,0,1.0,medium,0
roots apple cinnamon oat biscuits 12 pieces,51.0,biscuits,other,cinnamon,180 Grams,bar,180.0,283.3333333333333,0,0,0,0,0,0,0,0,12.0,medium,0
biscuit spicekick – (caramel biscuits 150g – crispy biscuit with rich caramel taste | perfect sweet snack with tea & coffee),95.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,633.3333333333333,0,0,0,0,0,0,0,0,1.0,medium,1
demah banana cream biscuits 50 gm,18.0,biscuits,other,banana,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,0
gullon sugar free digestive oat biscuits 410 g,245.0,biscuits,other,other,410 Grams,nan,410.0,597.560975609756,0,1,0,0,0,0,0,0,1.0,medium,0
roshen biscuits with butter and vanilla 185gm,85.0,biscuits,generic,other,185 Grams,nan,185.0,459.4594594594595,0,0,0,0,0,0,0,0,1.0,medium,0
"mcvitie's digestive minis mini wheat biscuits coated with dark chocolate , 40gm - 12 pieces",300.0,biscuits,mcvitie's,other,40 Grams,bar,40.0,7500.0,0,0,0,0,0,0,0,0,12.0,small,1
today bisco time cream set of 12 biscuits with cocoa cream filling,69.0,biscuits,other,chocolate,50 Grams,cream,50.0,1380.0,0,0,0,0,0,0,0,0,1.0,small,0
biscuit orange 36pcs,370.0,biscuits,generic,orange,400 Grams,nan,400.0,925.0,0,0,0,0,0,0,0,0,36.0,medium,0
deemah plain coffee biscuit 40 g,18.0,biscuits,deemah,coffee,40 Grams,nan,40.0,450.0,0,0,0,0,0,0,0,0,1.0,small,1
el abd fresh plain biscuits 72 pieces (half kilo 36 pieces),350.0,biscuits,generic,nan,61 Grams,nan,61.0,5737.704918032787,0,0,0,0,0,0,0,0,72.0,small,0
"nottacia lotus biscoff biscuit packet, 250g (pack of 2)",354.0,biscuits,other,vanilla,250 Grams,bar,250.0,1416.0,0,0,0,0,0,0,0,0,1.0,medium,0
chocolate cream biscuits pack of 16,97.0,biscuits,deemah,chocolate,324 Grams,nan,324.0,299.38271604938274,0,0,0,0,0,0,0,0,1.0,medium,0
biscuit* (reef) wafer with filling chocolate cream package of_12 bakuo_shamdan *,165.0,biscuits,generic,chocolate,37 Grams,nan,37.0,4459.45945945946,0,0,0,0,0,0,0,0,1.0,small,0
"elio plain crunchy biscuits natural butter flavor dipping plastic box with handle, 1500g",185.0,biscuits,generic,butter,1500 Grams,nan,1500.0,123.33333333333334,0,0,0,0,0,0,0,0,1.0,xlarge,0
roots cocoa oat biscuits 12pcs,51.0,biscuits,other,cocoa,180 Grams,bar,180.0,283.3333333333333,0,0,0,0,0,0,0,0,12.0,medium,0
nutella biscuits t14,220.0,biscuits,other,vanilla,193.2 Grams,bar,193.2,1138.7163561076604,0,0,0,0,0,0,0,0,1.0,medium,0
bimbo classic oat corona biscuit 12 pieces,110.0,biscuits,other,other,360 Grams,nan,360.0,305.5555555555556,0,0,0,0,0,0,0,0,12.0,medium,0
"chocolate marshmallow biscuits by halley - 44gm each, pack of 12",120.0,biscuits,other,chocolate,44 Grams,other,44.0,2727.272727272727,0,0,0,0,0,0,0,0,1.0,small,0
"el shamadan biscuit with oat - 4 biscuits, 40 gm - set of 12",69.0,biscuits,lambada,chocolate,480 Grams,nan,480.0,143.75,0,0,0,0,0,0,0,0,1.0,medium,0
loacker quadratini espresso - 110g,154.0,biscuits,other,chocolate,110 Grams,nan,110.0,1400.0,0,0,0,0,0,0,0,0,1.0,medium,0
kamara byluck oat biscuit 12-pieces,60.0,biscuits,other,coconut,120 Grams,nan,120.0,500.0,0,0,0,0,0,0,0,0,1.0,medium,0
"mcvitie's golden oat minis mini oat biscuits coated with milk chocolate, 40gm - 12 pieces",180.0,biscuits,mcvitie's,chocolate,40 Grams,bar,40.0,4500.0,0,0,0,0,0,0,0,0,12.0,small,1
biscuit spicekick – (chocolate chips 350g – rich chocolate chips perfect for desserts and baking | home use & bakery),342.0,biscuits,spicekick,crispy caramel spice,150 Grams,nan,150.0,2280.0,0,0,0,0,0,0,0,0,1.0,medium,1
hero baby teething biscuits for 6 months,146.0,biscuits,other,other,180 Grams,bar,180.0,811.1111111111111,0,0,0,0,0,0,0,0,1.0,medium,0
"bisco misr mini marie, 70gm - 12 pieces",89.0,biscuits,other,chocolate,0.88 Kilograms,bar,880.0,101.13636363636364,0,0,0,0,0,0,0,0,12.0,large,0
fitness biscuits apple&cinnamon sharing box 180g (pack of 2),100.0,biscuits,other,other,360 Grams,nan,360.0,277.77777777777777,0,0,0,0,0,0,0,0,1.0,medium,0
funday salted biscuit crackers 40gm,7.0,biscuits,other,salted,40 Grams,nan,40.0,175.0,0,0,0,0,0,0,0,0,1.0,small,0
el shamadan joy biscuit wafer filled with flavored strawberry cream set of 12,78.0,biscuits,other,strawberry,710 Grams,cream,710.0,109.85915492957747,0,0,0,0,0,0,0,0,1.0,large,0
lambada biscuits filled natural chocolate hazelnuts - x5 set of 6,39.0,biscuits,lambada,chocolate,72 Grams,bar,72.0,541.6666666666666,0,0,0,0,0,0,0,0,1.0,small,1
biscuits zero oats raisins sugar healthy diet box (12 pieces) with carton to save the product from breakage,148.0,biscuits,generic,other,200 Grams,nan,200.0,740.0,0,0,0,0,0,1,1,0,12.0,medium,0
el shamadan joy biscuit wafer filled with flavored vanillia cream set of 12,67.0,biscuits,other,vanilla,710 Grams,cream,710.0,94.36619718309859,0,0,0,0,0,0,0,0,1.0,large,0
biscuits zero oats sugar stevia healthy cashew pieces suitable for diet box (12 pieces) high quality with box to save the product from breakage,165.0,biscuits,generic,other,200 Grams,nan,200.0,825.0,0,0,0,0,0,1,1,1,12.0,medium,0
loacker quadratini - tiramisu wafer cubes - 110gr,150.0,biscuits,other,other,110 Grams,nan,110.0,1363.6363636363635,0,0,0,0,0,0,0,0,1.0,medium,0
demah strewberry cream biscuits 50 gm,18.0,biscuits,other,strawberry,50 Grams,nan,50.0,360.0,0,0,0,0,0,0,0,0,1.0,small,0
keto rockets digestive fresh biscuits | chocolate & plain | - diet - healthy - sugar free sweetened with natural stevia - free of preservatives - gluten free (7 pieces),139.0,biscuits,other,chocolate,0.1 Kilograms,nan,100.0,1390.0,0,1,1,0,1,1,0,1,7.0,small,0
larch strawberry flavored cream wafer biscuits 6-pieces,60.0,biscuits,other,strawberry,100 Grams,nan,100.0,600.0,0,0,0,0,0,0,0,0,1.0,small,0
بسكويت توك ببنه (30.5) 6+2 * 12 قطعه,144.0,biscuits,generic,other,366 Grams,nan,366.0,393.44262295081967,0,0,0,0,0,0,0,0,1.0,medium,0
date biscuits pack of 24,333.0,biscuits,deemah,honey,50 Grams,nan,50.0,6660.0,0,0,0,0,0,0,0,0,1.0,small,0
chocolate marshmallow biscuits - 66gm - 12 pieces by halley,180.0,biscuits,other,chocolate,66 Grams,nan,66.0,2727.272727272727,0,0,0,0,0,0,0,0,12.0,small,0
"mcvities digestive light minis wheat biscuits , 48gm _set of 12",180.0,biscuits,mcvitie's,other,48 Grams,bar,48.0,3750.0,0,0,0,0,0,1,0,0,1.0,small,0
